@RELATION music_genre
@ATTRIBUTE RMS_MEAN_TIME NUMERIC
@ATTRIBUTE PAR_MEAN_TIME NUMERIC
@ATTRIBUTE ZCR_MEAN_TIME NUMERIC
@ATTRIBUTE MAD_MEAN_TIME NUMERIC
@ATTRIBUTE MEAN_AD_MEAN_TIME NUMERIC
@ATTRIBUTE RMS_STD_TIME NUMERIC
@ATTRIBUTE PAR_STD_TIME NUMERIC
@ATTRIBUTE ZCR_STD_TIME NUMERIC
@ATTRIBUTE MAD_STD_TIME NUMERIC
@ATTRIBUTE MEAN_AD_STD_TIME NUMERIC
@ATTRIBUTE SC_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SRO_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SFM_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SC_STD_SPECTRAL NUMERIC
@ATTRIBUTE SRO_STD_SPECTRAL NUMERIC
@ATTRIBUTE SFM_STD_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_STD_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_STD_SPECTRAL NUMERIC
@ATTRIBUTE MFCC_0 NUMERIC
@ATTRIBUTE MFCC_1 NUMERIC
@ATTRIBUTE MFCC_2 NUMERIC
@ATTRIBUTE MFCC_3 NUMERIC
@ATTRIBUTE MFCC_4 NUMERIC
@ATTRIBUTE MFCC_5 NUMERIC
@ATTRIBUTE MFCC_6 NUMERIC
@ATTRIBUTE MFCC_7 NUMERIC
@ATTRIBUTE MFCC_8 NUMERIC
@ATTRIBUTE MFCC_9 NUMERIC
@ATTRIBUTE MFCC_10 NUMERIC
@ATTRIBUTE MFCC_11 NUMERIC
@ATTRIBUTE MFCC_12 NUMERIC
@ATTRIBUTE MFCC_13 NUMERIC
@ATTRIBUTE MFCC_14 NUMERIC
@ATTRIBUTE MFCC_15 NUMERIC
@ATTRIBUTE MFCC_16 NUMERIC
@ATTRIBUTE MFCC_17 NUMERIC
@ATTRIBUTE MFCC_18 NUMERIC
@ATTRIBUTE MFCC_19 NUMERIC
@ATTRIBUTE MFCC_20 NUMERIC
@ATTRIBUTE MFCC_21 NUMERIC
@ATTRIBUTE MFCC_22 NUMERIC
@ATTRIBUTE MFCC_23 NUMERIC
@ATTRIBUTE MFCC_24 NUMERIC
@ATTRIBUTE MFCC_25 NUMERIC
@ATTRIBUTE MFCC_26 NUMERIC
@ATTRIBUTE MFCC_27 NUMERIC
@ATTRIBUTE MFCC_28 NUMERIC
@ATTRIBUTE MFCC_29 NUMERIC
@ATTRIBUTE MFCC_30 NUMERIC
@ATTRIBUTE MFCC_31 NUMERIC
@ATTRIBUTE MFCC_32 NUMERIC
@ATTRIBUTE MFCC_33 NUMERIC
@ATTRIBUTE MFCC_34 NUMERIC
@ATTRIBUTE MFCC_35 NUMERIC
@ATTRIBUTE MFCC_36 NUMERIC
@ATTRIBUTE MFCC_37 NUMERIC
@ATTRIBUTE MFCC_38 NUMERIC
@ATTRIBUTE MFCC_39 NUMERIC
@ATTRIBUTE MFCC_40 NUMERIC
@ATTRIBUTE MFCC_41 NUMERIC
@ATTRIBUTE MFCC_42 NUMERIC
@ATTRIBUTE MFCC_43 NUMERIC
@ATTRIBUTE MFCC_44 NUMERIC
@ATTRIBUTE MFCC_45 NUMERIC
@ATTRIBUTE MFCC_46 NUMERIC
@ATTRIBUTE MFCC_47 NUMERIC
@ATTRIBUTE MFCC_48 NUMERIC
@ATTRIBUTE MFCC_49 NUMERIC
@ATTRIBUTE MFCC_50 NUMERIC
@ATTRIBUTE MFCC_51 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.189605,2.600902,0.081315,0.137442,0.156447,0.033700,0.285047,0.032783,0.031085,0.029583,111.339868,261.239663,0.422487,12.393755,175.411034,22.905591,58.670257,0.087760,1.984373,101.405631,51.806006,-13.004670,-0.230784,1.342947,1.272088,0.488551,0.710985,1.623932,-0.237109,-0.044440,-0.055471,0.949686,0.197902,0.451625,-0.026405,-0.071717,0.482528,0.249672,-0.228522,-0.045732,-0.456468,-0.425689,0.107405,-0.049156,-0.047053,0.451913,7.454818,3.365682,2.467748,2.129188,1.657659,1.310764,1.341000,1.054942,1.007085,1.103236,1.030754,0.921784,0.943433,0.826230,0.829999,0.803799,0.736498,0.697010,0.661783,0.635523,0.755664,0.761453,0.583081,0.637760,0.691641,0.642065,jazz
0.068876,2.778063,0.042187,0.046281,0.055402,0.044620,0.510361,0.023003,0.030188,0.035568,52.631082,106.773044,0.136819,13.016660,39.985019,16.647670,42.562757,0.047207,2.342699,43.098017,5.264722,-0.465712,-4.690834,3.917302,-2.949250,1.173817,-1.393136,0.365796,-2.338301,-0.571402,-0.523942,-0.001817,0.099283,0.399531,-0.231011,-0.157812,0.092928,-0.070911,0.168847,0.016664,0.151371,0.215043,0.482549,-0.040253,-0.243015,-0.112704,18.164816,3.901398,3.283185,2.822380,2.398155,1.440222,1.493259,1.203493,1.394538,1.213841,1.112691,1.100566,0.815480,0.799046,0.943531,0.888767,0.998507,1.091639,1.203628,1.150057,0.968037,0.952003,0.848069,0.869624,1.015576,0.760159,jazz
0.186739,2.597691,0.077313,0.142358,0.156008,0.071796,0.411963,0.047285,0.066307,0.063771,100.916640,232.936875,0.345068,13.399656,118.836379,28.340038,67.481294,0.116781,2.628315,108.615397,44.914610,-11.436022,0.040876,2.385449,-0.940020,0.046861,0.240267,0.953666,-0.307182,-0.213734,0.713053,0.879623,0.464750,0.801453,0.521775,0.445390,0.348763,-0.073442,-0.387434,0.584289,-0.323578,-0.158958,0.163765,-0.092272,0.063070,-0.063453,11.137706,4.261492,3.007604,1.990204,2.092243,1.384096,1.235008,1.179838,1.147002,1.183125,1.159462,1.092825,1.040729,1.271898,1.206589,1.135753,1.130599,0.937822,0.937789,0.955883,0.988362,0.939806,0.799111,0.631713,0.771361,0.748223,jazz
0.128153,3.139545,0.079276,0.083300,0.101080,0.045740,0.601938,0.051049,0.034671,0.037603,80.483040,163.007746,0.188814,11.449427,116.897365,25.266951,39.933678,0.045062,2.543339,105.038985,33.998217,-6.429413,-6.803261,3.812660,-1.906836,2.461341,-0.889662,0.523829,-2.605410,0.131806,-1.220022,0.161201,-0.522312,0.277011,-0.246512,-0.334107,-0.498753,-0.442912,-0.689887,-0.549904,-0.335995,-0.306553,-0.031862,-0.273360,-0.334147,-0.370632,14.284386,5.126906,3.914680,1.828243,1.465885,1.531575,1.135302,1.231727,1.468529,1.127665,1.126254,1.243985,1.306321,1.294006,1.368912,1.407826,1.360072,1.396899,1.271267,1.193602,1.036157,0.990459,0.952647,0.995102,0.920631,0.954205,jazz
0.161094,2.754943,0.064855,0.115752,0.131920,0.056098,0.389372,0.026290,0.046641,0.048001,73.590145,150.565015,0.249536,12.069998,92.305342,22.573555,64.310282,0.094087,2.375943,84.078541,39.840959,-5.054495,-2.384564,-1.633299,-1.034885,-0.670579,-0.667553,0.144354,-0.151390,0.321051,-0.309835,0.028331,0.060599,0.073972,0.288854,0.256136,-0.295338,-0.221738,0.087872,0.511710,-0.204919,0.243476,0.054396,-0.112937,0.090161,0.321012,9.684228,4.667310,2.901479,2.131240,1.597876,1.517568,1.342978,1.468663,1.715279,1.194823,1.264983,1.168673,1.136489,1.084364,1.067781,0.978566,1.057929,1.000300,0.833666,0.812355,0.805201,0.902077,0.794942,0.578493,0.895262,0.967890,jazz
0.090965,2.768005,0.037662,0.060180,0.073619,0.036565,0.394634,0.012438,0.025308,0.030072,39.071801,71.135554,0.080358,12.425198,40.388248,9.919440,29.059000,0.021890,2.427404,32.400481,7.101516,5.532029,-4.323432,1.847611,-1.506448,-2.073100,-0.671686,-2.331444,-2.687279,-1.021731,-0.567980,-0.261756,-0.144537,-0.758105,-0.666547,0.135741,0.025247,-0.448590,-0.172881,0.307422,0.383916,0.598889,0.500415,0.016419,-0.030396,0.180605,12.733404,2.934113,4.361598,2.062620,1.735181,1.583224,1.366599,1.154623,1.411165,1.058741,1.019842,1.012614,0.893837,0.839332,1.101197,0.820692,0.738569,0.816982,1.082639,1.036166,1.027621,0.995946,0.910867,0.899727,0.912608,0.820247,jazz
0.196371,2.784890,0.114875,0.142162,0.161096,0.054171,0.438285,0.050919,0.047654,0.047296,135.156048,312.973035,0.492211,11.992689,203.708842,25.878975,50.305860,0.086123,2.755483,131.081680,56.020846,-15.096268,0.594400,-0.257021,0.608138,-0.149076,0.203715,1.030562,0.140438,0.643243,0.882423,0.499401,0.228501,0.400471,-0.100721,0.050316,-0.027983,-0.611653,-1.086772,-0.401953,-0.695445,-0.236138,0.090874,-0.533179,0.186479,0.174984,8.503107,3.144048,2.117829,1.822670,1.537786,1.338447,1.355524,1.263911,1.220149,1.127377,1.185584,1.281502,1.186211,1.184196,1.179265,1.202571,1.003331,0.891876,0.846937,0.822831,0.793821,0.782689,0.735998,0.663476,0.668876,0.617782,jazz
0.077614,2.653698,0.061725,0.053921,0.064075,0.048683,0.413299,0.037319,0.035193,0.041240,60.292712,111.244771,0.162662,13.095467,32.753302,18.510513,43.533587,0.063988,2.896521,28.309944,10.434266,-2.688605,-4.301082,-0.286914,-1.625373,-2.711899,-1.302304,-1.335731,-0.373358,-1.113674,-1.224743,-0.787663,-0.443929,0.116690,0.259861,-0.590203,-0.783623,-0.423951,0.052131,0.240064,0.594836,0.518108,0.351063,0.270377,0.057473,-0.018656,13.180343,3.928542,4.499941,2.311252,2.248441,2.069085,1.810903,1.447352,1.427222,1.440464,1.351310,1.397549,1.605196,1.257726,1.460258,1.390485,1.130001,1.062593,1.137269,1.306827,1.234195,1.130085,0.997078,0.985333,1.023575,0.898226,jazz
0.078768,3.357941,0.099561,0.048757,0.061133,0.038180,0.657572,0.060993,0.023680,0.029522,69.320950,121.433772,0.161517,9.911584,79.714236,24.359229,41.418095,0.042328,1.985058,69.543370,20.659090,-2.038605,-7.399644,0.325487,-0.906008,-2.204287,-1.870276,-0.945592,-1.695888,-0.756303,-0.673875,-1.086730,-0.685494,-0.227873,-0.064169,-0.257022,-0.656554,-0.452205,-0.046038,-0.166637,-0.032298,0.107250,0.041156,-0.098372,-0.179283,-0.358490,14.408891,5.180344,4.711765,3.111107,1.437958,1.080739,1.184334,1.073194,1.233379,1.105870,1.228943,1.205298,1.050530,1.245179,0.997466,1.183555,1.153922,1.015659,1.120429,0.919475,0.847309,0.896751,0.873614,0.840934,0.959890,0.877297,jazz
0.180407,2.393319,0.038010,0.139446,0.151595,0.074734,0.432426,0.029003,0.067284,0.065361,59.862777,121.141876,0.212592,14.129095,76.955616,26.826443,85.437268,0.111488,2.580575,91.315839,25.118982,-5.508159,3.239794,1.536903,0.285474,-0.059586,-0.215061,0.515015,-0.012672,0.285828,0.166410,0.441185,0.058033,0.346396,0.508085,0.804026,0.374473,0.121539,-0.013186,-0.025325,0.081837,0.236204,-0.199254,-0.155093,-0.132495,-0.038113,14.858086,5.110353,4.653176,2.398511,2.049457,1.765751,1.689648,1.822638,1.964129,1.346475,1.203983,1.365727,1.477205,1.219729,1.193916,1.430045,1.329301,1.189766,1.187561,1.239995,1.004098,0.896033,0.859974,0.859929,0.897781,0.804442,jazz
0.105190,2.829602,0.052326,0.071379,0.085061,0.048852,0.530895,0.023718,0.038441,0.040968,61.657511,114.776917,0.199486,12.529846,58.399418,19.560776,53.868085,0.091705,2.399918,55.598845,22.469170,-2.713442,-2.929325,-1.714686,-1.033630,-0.236734,0.670725,-0.230758,-0.688259,-0.068550,0.068964,0.852298,0.108745,0.957824,0.908275,0.398284,0.216397,0.428663,0.463899,0.061817,-0.168542,-0.121113,-0.263408,-0.298042,-0.369527,-0.384765,11.446449,4.187118,3.713696,2.615180,1.545328,1.529953,1.300125,1.431101,1.276714,1.185153,1.172981,1.168203,1.088790,1.075489,1.249306,1.309963,1.167735,1.072115,1.191261,1.103939,1.071831,1.194192,0.969074,0.710861,0.928471,0.942627,jazz
0.230649,2.701615,0.094356,0.165962,0.189522,0.044642,0.330684,0.037691,0.039114,0.038919,109.364166,243.391238,0.411845,11.649715,208.233912,22.857139,56.926655,0.098522,2.641954,154.056186,59.477731,-11.888008,-1.454358,0.390605,0.251786,-0.243619,-0.332057,0.721577,-0.218578,0.523643,0.283559,0.237217,0.180447,0.095083,-0.193522,0.340695,-0.220247,-0.394793,-0.171219,-0.084208,-0.223488,-0.180391,-0.349005,-0.030049,-0.058355,0.115671,8.512191,3.168286,2.763228,1.854819,1.275964,1.295947,1.141020,1.116547,1.053325,1.030185,1.081395,0.924710,0.998178,0.919524,0.912235,0.933769,0.939208,0.785279,0.728722,0.674979,0.706724,0.699241,0.633485,0.485721,0.663114,0.638019,jazz
0.097141,3.099217,0.067415,0.063178,0.077001,0.035740,0.643399,0.026026,0.023605,0.028224,75.926729,153.677769,0.242672,11.457764,64.795681,15.836636,41.858694,0.083900,2.151119,49.684338,28.343389,-5.681095,-3.789701,-0.081508,-0.602572,-1.097140,-0.280466,-0.413490,-0.537249,-0.528058,-1.068146,-0.334117,-1.245850,0.332153,-0.267034,-0.329796,-0.620811,-0.431488,-0.297686,-0.321411,-0.428905,-0.199851,-0.067439,0.275782,0.351678,0.052953,13.167769,3.298639,4.142004,2.618593,1.588452,1.417547,1.273264,1.222375,1.293330,1.116334,1.040557,1.096859,1.104709,0.964517,1.023346,0.883413,1.049893,0.932017,0.844914,1.048575,0.932169,0.945599,1.016620,0.843834,0.687979,0.602259,jazz
0.161098,2.971224,0.098817,0.113049,0.130572,0.044510,0.408276,0.034713,0.033870,0.036777,112.477190,251.502297,0.435614,11.109157,177.453397,19.063507,46.810528,0.086135,2.577600,104.372905,52.464546,-12.233733,-1.636191,-0.405546,-1.122748,-0.599201,0.069276,0.292880,-0.277472,0.112350,0.451400,0.194961,0.098493,0.475081,0.259471,0.616254,0.271227,0.503977,0.136072,0.012410,-0.148364,-0.090484,0.147843,-0.099648,-0.270068,-0.038758,7.686630,2.689217,3.050675,1.624937,1.324641,1.058226,1.018581,1.028446,1.002430,1.059880,1.004254,0.987575,0.902849,0.947202,0.862106,0.863749,0.719855,0.765277,0.849099,0.946097,0.847291,0.765298,0.713090,0.611335,0.733137,0.680398,jazz
0.210302,2.699607,0.055876,0.148288,0.171291,0.053158,0.351872,0.017267,0.042486,0.044832,70.422213,148.560806,0.240477,11.570117,154.469877,12.990624,39.538155,0.061914,2.453077,138.633913,48.157240,-5.132357,-2.209783,0.126052,0.303434,-1.209134,-1.248408,0.280241,-1.596322,0.968986,-0.559889,0.472960,-0.170471,0.548443,0.378882,0.394399,0.593653,0.135747,-0.192082,0.353848,-0.525006,-0.505350,0.386278,-0.156131,0.060526,0.460286,9.089473,3.083037,3.105312,1.705326,1.249054,1.115878,1.085770,1.068387,1.024125,0.863780,0.902950,0.917509,0.899496,0.814447,0.793284,0.724267,0.682954,0.681996,0.632232,0.672515,0.599289,0.548109,0.588388,0.604184,0.617737,0.584743,jazz
0.081113,2.926730,0.076352,0.056765,0.065747,0.042318,0.522740,0.037421,0.032306,0.035170,59.871350,121.100697,0.124370,12.352404,57.659727,17.439627,41.221313,0.034110,2.514122,68.244355,10.209509,-0.840548,-6.613012,5.051553,-2.646300,-1.609052,-1.229353,0.278940,1.334710,0.310654,1.202802,0.856042,-0.411934,0.855723,-0.091413,0.212098,0.299516,-0.187185,0.240777,0.091530,-0.329658,0.052594,-0.255484,-0.302676,-0.049919,0.050386,17.893733,3.218395,3.861344,2.329307,2.519861,2.447815,2.707598,3.250575,2.714149,2.308230,1.815871,1.739137,1.917484,1.750062,1.617685,1.400802,1.553396,1.680839,1.369592,1.135530,0.993298,0.861764,0.899698,0.840502,0.838386,1.037998,jazz
0.172228,2.811379,0.088365,0.120095,0.139654,0.042441,0.336790,0.033122,0.033361,0.035556,69.997728,129.911674,0.172042,10.527844,93.202517,15.999960,34.847427,0.047433,1.973430,77.371239,40.371405,-4.050180,-5.301880,-1.141331,-0.926504,-1.195894,-1.789556,-0.951124,-0.852526,-0.935276,-0.163570,0.603880,0.177447,0.879186,-0.200373,0.565886,0.163925,0.151733,0.037255,0.045388,-0.049253,-0.082482,0.079101,0.257068,-0.118295,-0.208006,9.321234,4.174394,3.071591,1.495035,1.756809,1.870051,1.568176,1.290942,1.272990,1.535089,1.322475,1.887405,1.586036,1.619462,1.774060,1.975272,1.460360,1.737743,1.553192,1.237816,1.207799,1.146642,0.975855,1.012959,1.150995,1.468296,jazz
0.137568,2.857121,0.054933,0.091930,0.110815,0.038033,0.493519,0.026935,0.030949,0.031637,59.829984,122.883036,0.134555,12.881629,85.456977,20.238681,53.413440,0.057137,2.354449,50.437317,25.439980,-0.903296,-5.184272,3.486245,-4.893847,-3.357477,-1.145937,-2.081154,-1.272482,-0.022260,-1.448166,0.225696,-0.742829,-0.323951,-0.053752,0.293747,0.131544,0.013612,-0.204847,0.277662,-0.039843,-0.028709,0.135175,0.110602,0.255352,0.232537,8.988611,4.357920,4.328691,3.737831,2.236420,2.406662,2.135318,1.572278,1.515616,1.541043,1.379460,1.211822,1.157073,1.135087,1.328073,1.394829,1.342369,1.248915,1.160738,1.041558,1.055962,1.231377,1.035719,0.886035,0.955269,0.882721,jazz
0.098314,3.005501,0.061107,0.064154,0.078207,0.064734,0.503324,0.031059,0.044603,0.052364,60.914169,121.839659,0.138689,11.171782,68.578461,19.352000,50.268372,0.033662,1.908009,85.639662,18.734751,-1.587688,-4.728431,2.371420,-5.693170,-1.329697,-2.135642,-3.217157,-2.155455,0.051443,-1.183004,-0.145784,-1.269774,-0.749017,-0.298928,0.175112,-0.413469,-0.128880,-0.481511,-0.337944,-0.151393,0.066967,0.057823,0.033817,0.183971,-0.263934,17.841611,3.967837,4.272204,1.707186,1.757529,1.706940,1.316485,1.997357,1.479839,1.061680,0.923435,0.978832,0.982681,1.229313,1.071772,0.909882,1.118359,0.993018,1.008990,0.909930,1.065734,0.909250,0.934343,0.784480,0.870967,0.868179,jazz
0.110982,3.041244,0.087413,0.075350,0.088936,0.040225,0.737550,0.031498,0.031997,0.033019,88.837604,172.149497,0.265559,12.278492,82.847805,20.202809,53.894438,0.104210,2.973867,69.638526,30.717696,-8.220093,-5.285885,-0.848273,-0.053664,-0.779025,0.720916,0.310174,0.034395,-0.277484,-0.606636,-0.876177,-0.861633,-0.047201,0.460887,0.208238,0.036220,-0.407108,-0.086244,-0.279529,-0.127698,-0.127042,0.058222,0.008988,-0.002051,-0.087075,13.127635,3.601870,4.376587,2.544902,1.782206,2.010843,1.810032,1.742883,2.395002,1.632049,1.572865,1.794970,1.747105,1.590090,1.824911,1.672573,1.219984,1.095669,1.045350,1.381337,1.322154,1.220229,1.169608,0.962719,1.244065,0.911614,jazz
0.085787,3.083704,0.049939,0.054086,0.066187,0.038292,0.569120,0.025215,0.025402,0.030429,48.462081,84.826491,0.125045,11.807110,44.722007,18.319628,42.058765,0.061613,2.354655,45.893202,11.338466,1.174504,-3.634309,-3.139050,-0.516887,-0.124434,0.270383,-0.606202,-0.082683,0.450588,0.531840,0.880729,0.524415,0.736750,1.111235,0.575147,0.446869,0.425498,0.252520,0.071307,-0.200108,0.108944,0.280330,0.093040,-0.358528,-0.485013,15.020368,4.892622,4.604950,2.155462,1.606959,1.548420,1.293810,1.295498,1.277179,1.179087,1.134959,1.158756,1.201971,1.118270,1.389331,1.686658,1.377480,1.088070,1.328950,1.483659,1.160179,1.115636,1.140963,0.853680,1.007111,1.229321,jazz
0.099810,2.759890,0.042478,0.067885,0.081023,0.036842,0.398399,0.015528,0.027672,0.030753,43.303760,78.299768,0.097311,12.008774,50.505651,10.584479,28.450005,0.022943,2.486151,39.267557,14.110558,3.856027,-4.517884,1.195835,-1.356067,-1.990216,-1.477198,-1.959559,-2.401505,-0.940818,-0.671214,-0.284124,-0.310613,-0.792208,-1.044121,-0.217261,0.034787,-0.543759,-0.745786,-0.146598,0.200425,0.393407,0.280948,-0.072934,-0.157348,0.051322,13.155701,2.775915,3.768641,1.787895,1.398015,1.213920,1.355736,0.976991,1.316466,0.924729,0.983410,0.909973,0.934167,1.048225,1.144702,0.925012,0.812403,0.848764,0.915359,1.030609,0.901720,0.828328,0.983698,0.926754,0.783801,0.761676,jazz
0.107679,2.945099,0.058581,0.076881,0.087415,0.064213,0.830344,0.022271,0.056096,0.055240,60.255106,122.668474,0.146187,12.605816,74.693145,13.231557,34.454722,0.046096,3.085057,84.899660,18.056472,-1.223173,-6.488285,2.895911,-3.384587,-2.124842,-2.096277,-2.071054,-0.714729,0.310102,-0.037924,0.483083,0.381673,-0.056497,-0.122909,-0.093386,-0.017840,-0.015944,-0.250075,-0.375911,-0.289612,-0.192823,-0.179213,-0.215202,-0.245548,-0.152023,15.901948,2.953689,4.036436,1.837404,1.900414,2.170001,1.634672,1.446255,1.990118,1.773310,1.536402,1.406625,1.474039,1.250639,1.345068,1.630885,1.324962,1.733434,1.388696,1.026252,1.006033,0.890217,0.735796,0.817054,0.894844,0.986801,jazz
0.131282,3.161594,0.129814,0.091538,0.106188,0.061373,0.645162,0.049803,0.049749,0.052046,134.102121,290.270333,0.451697,10.763911,134.147092,29.852917,71.229137,0.120350,2.444997,106.688777,46.402636,-14.284240,-1.748585,-0.785079,-0.450374,-2.218645,-1.051194,-0.295950,0.005968,-0.311087,0.324209,0.158060,0.220775,-0.334978,-0.668991,-0.325156,0.196760,-0.344224,-0.143006,0.112709,-0.257561,-0.114957,0.317504,0.408839,0.707454,-0.200383,11.073968,3.281817,4.222280,2.100967,1.780894,1.646615,1.213854,1.279546,1.219682,1.209261,0.976876,0.943532,0.897424,0.948418,0.973737,1.068189,0.908674,0.912362,0.799933,0.866746,0.697157,0.987807,1.052301,0.898778,0.814121,0.735736,jazz
0.110236,3.036720,0.095570,0.075205,0.089086,0.074033,0.691452,0.046679,0.056018,0.061931,107.339496,229.331526,0.334832,12.344555,78.007817,33.968191,81.025477,0.142643,2.801457,97.199133,32.049610,-10.926631,-2.330622,-0.301895,-1.214385,-1.497347,-1.233883,-0.070382,-0.474245,-0.203866,0.324020,-0.295293,-0.044618,-0.163035,-0.466720,-0.337768,0.073675,0.059531,0.308561,-0.097632,0.318353,-0.313874,-0.329614,0.287676,-0.255327,-0.323471,16.139248,4.754488,5.666283,1.925532,1.902103,1.935289,1.544415,1.170811,1.286340,1.147406,1.105221,1.092202,1.013714,1.148345,1.170869,1.378185,1.229375,1.009288,1.179408,1.227226,1.087642,1.095768,1.028162,1.009931,0.901735,0.823542,jazz
0.144946,3.160881,0.126589,0.100791,0.117687,0.068631,0.629534,0.048657,0.054455,0.058760,130.425772,278.442293,0.434373,10.744764,129.830644,28.481757,71.612243,0.129259,2.822682,100.302815,48.075246,-13.857345,-2.942678,-1.561776,-0.703577,-2.270069,-0.972196,-0.393094,-0.300150,-0.231786,0.767304,0.114002,-0.104409,-0.120041,-0.451825,-0.328093,0.283942,0.182295,0.482741,0.080294,-0.402292,-0.211742,0.321825,0.011315,0.105551,-0.382898,10.218534,3.091723,3.975668,1.649075,1.865969,1.670801,1.065353,1.188222,1.181823,0.886835,1.013825,0.986412,0.761184,1.123017,1.150143,0.996393,0.970356,0.972610,1.090127,0.906875,0.798492,0.988231,1.092733,0.927681,0.998601,0.848241,jazz
0.117873,3.061512,0.068671,0.077202,0.093988,0.057673,0.564801,0.029123,0.038569,0.045672,76.174546,145.871418,0.226045,11.502591,58.533441,18.027903,51.573586,0.085083,2.376703,58.875230,31.143883,-4.736937,-4.795655,-1.488648,-0.522759,-0.399025,-1.240011,-0.883632,-0.974475,-1.542717,-0.046864,-0.139822,0.096749,-0.241529,-0.286069,-1.369977,-1.031971,-0.501361,0.133280,-0.707144,-0.423366,-0.246715,-0.141588,0.034743,-0.037807,-0.310751,14.722127,3.463729,4.709498,1.810337,1.878723,1.570261,1.402082,1.160908,1.575311,1.223598,1.009739,0.916693,0.895368,0.940361,1.048237,1.191411,1.000412,0.824660,0.717137,0.748538,0.813969,0.781725,0.636040,0.606974,0.705447,0.564409,jazz
0.144212,3.246025,0.131004,0.095923,0.115822,0.059279,0.658523,0.042711,0.041353,0.049181,125.060137,261.228505,0.390716,10.163346,133.989347,24.975292,59.878625,0.116058,2.297455,103.475434,48.081547,-13.824833,-3.733458,-0.043985,-0.037204,-1.773970,-2.067876,-0.308535,-0.171518,-0.086117,0.241546,-0.470681,0.331638,0.493880,0.003770,0.178372,0.082726,-0.763310,-0.608644,-0.619470,-0.625494,0.021018,0.546136,0.055597,-0.173773,-0.631782,10.241733,3.473785,3.707644,1.778177,1.615147,1.439240,1.601344,1.184817,1.141662,0.922397,1.262674,1.251254,1.131579,1.194232,1.247696,1.635677,1.122295,0.938761,1.102529,1.283999,1.178021,0.833805,1.283247,0.829310,0.950582,1.166814,jazz
0.116954,3.126024,0.095853,0.083055,0.095465,0.069847,0.800587,0.042122,0.061807,0.061330,110.919003,229.962820,0.336249,12.071634,87.477318,27.528430,72.457665,0.122807,2.744805,89.912974,33.929779,-11.850275,-2.820934,0.234116,-0.663691,-3.370569,-1.256198,0.206902,-0.551330,-0.666924,0.849796,0.140626,-0.517543,-0.440928,-0.472153,-0.375447,-0.222572,0.006788,0.344788,0.173785,0.002445,0.067598,0.334387,0.041283,-0.558395,-0.257289,15.182814,4.069924,5.098107,1.864309,2.146645,2.439837,1.493784,1.441937,1.500164,1.594909,1.270116,1.323988,1.112206,1.340523,1.263698,1.225784,1.312178,1.029093,1.211406,1.141380,1.149480,1.088876,1.082507,1.040554,0.955703,0.902360,jazz
0.068724,3.270780,0.107817,0.044667,0.054234,0.023364,0.569425,0.041240,0.014501,0.017744,117.537636,247.554609,0.387653,11.132873,61.872411,27.856830,60.393333,0.100952,2.181999,55.406433,28.939602,-13.360976,-2.237388,2.466996,0.381698,-0.795913,0.590791,0.417789,0.261079,0.340856,1.538256,0.561894,0.249612,-0.436247,0.046979,-0.498334,-0.617962,-1.072464,-0.648097,-0.448618,-0.456344,0.064239,0.211642,-0.232718,-0.079936,-0.458043,7.539023,3.788495,2.707179,1.871826,1.418887,1.277743,1.340328,1.181497,1.274048,1.208938,1.305347,1.383465,1.144403,1.097035,1.482749,1.491476,1.194949,1.132562,1.228598,1.267249,1.019514,0.907579,1.026709,0.645673,0.987924,1.130242,jazz
0.074905,3.510640,0.140349,0.048219,0.058958,0.022293,0.532827,0.040724,0.014941,0.017576,136.553075,280.134005,0.479437,9.924044,97.097266,22.699575,50.136173,0.093773,2.158432,73.366124,38.300451,-15.575722,-3.002216,1.822762,0.349030,-0.826458,1.009307,0.810905,0.087709,-0.151706,0.494244,-0.171071,0.256285,0.049035,0.371202,-0.299786,-0.381210,-0.819453,-0.599865,-0.207757,-0.093834,0.078522,-0.154194,-0.291053,-0.241020,0.036627,9.434698,2.964873,1.962401,1.594741,1.581938,1.031834,1.145129,1.063201,1.039350,0.937340,0.931465,0.975662,0.992546,1.069369,1.086931,1.146274,1.201672,1.027210,0.829043,1.067174,0.984250,0.791609,0.929158,0.640284,0.872087,1.046924,jazz
